outcome_name;outcome_shortname;outcome_description;scale_name;scale_items;scale_description
3.MAT.CE4.CR1 Reconocer patrones, organizar datos y descomponer un problema en partes más simples facilitando su interpretación computacional.;3.MAT.CE4.CR1;3.MAT.CE4.CR1 Reconocer patrones, organizar datos y descomponer un problema en partes más simples facilitando su interpretación computacional.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE4.CR2 Modelizar situaciones y resolver problemas de forma eficaz interpretando y modificando algoritmos.;3.MAT.CE4.CR2;3.MAT.CE4.CR2 Modelizar situaciones y resolver problemas de forma eficaz interpretando y modificando algoritmos.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE5.CR1 Reconocer las relaciones entre los conocimientos y experiencias matemáticas, formando un todo coherente.;3.MAT.CE5.CR1;3.MAT.CE5.CR1 Reconocer las relaciones entre los conocimientos y experiencias matemáticas, formando un todo coherente.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE5.CR2 Realizar conexiones sencillas entre diferentes procesos matemáticos aplicando conocimientos y experiencias previas.;3.MAT.CE5.CR2;3.MAT.CE5.CR2 Realizar conexiones sencillas entre diferentes procesos matemáticos aplicando conocimientos y experiencias previas.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE6.CR1 Reconocer situaciones susceptibles de ser formuladas y resueltas mediante herramientas y estrategias matemáticas, estableciendo conexiones entre el mundo real y las matemáticas y usando los procesos inherentes ;3.MAT.CE6.CR1;3.MAT.CE6.CR1 Reconocer situaciones susceptibles de ser formuladas y resueltas mediante herramientas y estrategias matemáticas, estableciendo conexiones entre el mundo real y las matemáticas y usando los procesos inherentes a la investigación: inferir, medir, comunicar, clasificar y predecir.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE6.CR2 Identificar conexiones coherentes entre las matemáticas y otras materias resolviendo problemas contextualizados.;3.MAT.CE6.CR2;3.MAT.CE6.CR2 Identificar conexiones coherentes entre las matemáticas y otras materias resolviendo problemas contextualizados.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE6.CR3 Reconocer la aportación de las matemáticas al progreso de la humanidad y su contribución a la superación de los retos que demanda la sociedad actual.;3.MAT.CE6.CR3;3.MAT.CE6.CR3 Reconocer la aportación de las matemáticas al progreso de la humanidad y su contribución a la superación de los retos que demanda la sociedad actual.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE9.CR1 Gestionar las emociones propias, desarrollar el autoconcepto matemático como herramienta, generando expectativas positivas ante nuevos retos matemáticos.;3.MAT.CE9.CR1;3.MAT.CE9.CR1 Gestionar las emociones propias, desarrollar el autoconcepto matemático como herramienta, generando expectativas positivas ante nuevos retos matemáticos.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE9.CR2 Mostrar una actitud positiva y perseverante, aceptando la crítica razonada al hacer frente a las diferentes situaciones de aprendizaje de las matemáticas.;3.MAT.CE9.CR2;3.MAT.CE9.CR2 Mostrar una actitud positiva y perseverante, aceptando la crítica razonada al hacer frente a las diferentes situaciones de aprendizaje de las matemáticas.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE10.CR1 Colaborar activamente y construir relaciones trabajando con las matemáticas en equipos heterogéneos, respetando diferentes opiniones, comunicándose de manera efectiva, pensando de forma crítica y creativa y tom;3.MAT.CE10.CR1;3.MAT.CE10.CR1 Colaborar activamente y construir relaciones trabajando con las matemáticas en equipos heterogéneos, respetando diferentes opiniones, comunicándose de manera efectiva, pensando de forma crítica y creativa y tomando decisiones y realizando juicios informados.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE10.CR2 Participar en el reparto de tareas que deban desarrollarse en equipo, aportando valor, favoreciendo la inclusión, la escucha activa, asumiendo el rol asignado y responsabilizándose de la propia contribución al ;3.MAT.CE10.CR2;3.MAT.CE10.CR2 Participar en el reparto de tareas que deban desarrollarse en equipo, aportando valor, favoreciendo la inclusión, la escucha activa, asumiendo el rol asignado y responsabilizándose de la propia contribución al equipo.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE8.CR1 Comunicar información utilizando el lenguaje matemático apropiado, usando diferentes medios, incluidos los digitales, oralmente y por escrito, al describir, explicar y justificar razonamientos, procedimientos y;3.MAT.CE8.CR1;3.MAT.CE8.CR1 Comunicar información utilizando el lenguaje matemático apropiado, usando diferentes medios, incluidos los digitales, oralmente y por escrito, al describir, explicar y justificar razonamientos, procedimientos y conclusiones.;Nivel de logro;NI,EP,C,R,E;
3.MAT.CE8.CR2 Reconocer y emplear el lenguaje matemático presente en la vida cotidiana comunicando mensajes con contenido matemático con precisión y rigor.;3.MAT.CE8.CR2;3.MAT.CE8.CR2 Reconocer y emplear el lenguaje matemático presente en la vida cotidiana comunicando mensajes con contenido matemático con precisión y rigor.;Nivel de logro;NI,EP,C,R,E;
