outcome_name;outcome_shortname;outcome_description;scale_name;scale_items;scale_description
4.MTB.CE5.CR1 Deducir relaciones entre los conocimientos y experiencias matemáticas, formando un todo coherente.;4.MTB.CE5.CR1;4.MTB.CE5.CR1 Deducir relaciones entre los conocimientos y experiencias matemáticas, formando un todo coherente.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE5.CR2 Analizar y poner en práctica conexiones entre diferentes procesos matemáticos aplicando conocimientos y experiencias previas.;4.MTB.CE5.CR2;4.MTB.CE5.CR2 Analizar y poner en práctica conexiones entre diferentes procesos matemáticos aplicando conocimientos y experiencias previas.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE6.CR1 Proponer situaciones susceptibles de ser formuladas y resueltas mediante herramientas y estrategias matemáticas, estableciendo y aplicando conexiones entre el mundo real y las matemáticas, y usando los procesos;4.MTB.CE6.CR1;4.MTB.CE6.CR1 Proponer situaciones susceptibles de ser formuladas y resueltas mediante herramientas y estrategias matemáticas, estableciendo y aplicando conexiones entre el mundo real y las matemáticas, y usando los procesos inherentes a la investigación científica y matemática: inferir, medir, comunicar, clasificar y predecir;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE6.CR2 Analizar y aplicar conexiones coherentes entre las matemáticas y otras materias realizando un análisis crítico.;4.MTB.CE6.CR2;4.MTB.CE6.CR2 Analizar y aplicar conexiones coherentes entre las matemáticas y otras materias realizando un análisis crítico.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE6.CR3 Valorar la aportación de las matemáticas al progreso de la humanidad y su contribución a la superación de los retos que demanda la sociedad actual.;4.MTB.CE6.CR3;4.MTB.CE6.CR3 Valorar la aportación de las matemáticas al progreso de la humanidad y su contribución a la superación de los retos que demanda la sociedad actual.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE7.CR1 Representar matemáticamente la información más relevante de un problema, conceptos, procedimientos y resultados matemáticos visualizando ideas y estructurando procesos matemáticos.;4.MTB.CE7.CR1;4.MTB.CE7.CR1 Representar matemáticamente la información más relevante de un problema, conceptos, procedimientos y resultados matemáticos visualizando ideas y estructurando procesos matemáticos.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE7.CR2 Seleccionar entre diferentes herramientas, incluidas las digitales, y formas de representación (pictórica, gráfica, verbal o simbólica) valorando su utilidad para compartir información.;4.MTB.CE7.CR2;4.MTB.CE7.CR2 Seleccionar entre diferentes herramientas, incluidas las digitales, y formas de representación (pictórica, gráfica, verbal o simbólica) valorando su utilidad para compartir información.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE8.CR1 Comunicar ideas, conclusiones, conjeturas y razonamientos matemáticos, utilizando diferentes medios, incluidos los digitales, con coherencia, claridad y terminología apropiada.;4.MTB.CE8.CR1;4.MTB.CE8.CR1 Comunicar ideas, conclusiones, conjeturas y razonamientos matemáticos, utilizando diferentes medios, incluidos los digitales, con coherencia, claridad y terminología apropiada.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE8.CR2 Reconocer y emplear el lenguaje matemático presente en la vida cotidiana y en diversos contextos comunicando mensajes con contenido matemático con precisión y rigor.;4.MTB.CE8.CR2;4.MTB.CE8.CR2 Reconocer y emplear el lenguaje matemático presente en la vida cotidiana y en diversos contextos comunicando mensajes con contenido matemático con precisión y rigor.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE9.CR1 Identificar y gestionar las emociones propias y desarrollar el autoconcepto matemático generando expectativas positivas ante nuevos retos matemáticos.;4.MTB.CE9.CR1;4.MTB.CE9.CR1 Identificar y gestionar las emociones propias y desarrollar el autoconcepto matemático generando expectativas positivas ante nuevos retos matemáticos.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE9.CR2 Mostrar una actitud positiva y perseverante al hacer frente a las diferentes situaciones de aprendizaje de las matemáticas aceptando la crítica razonada.;4.MTB.CE9.CR2;4.MTB.CE9.CR2 Mostrar una actitud positiva y perseverante al hacer frente a las diferentes situaciones de aprendizaje de las matemáticas aceptando la crítica razonada.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE10.CR1 Colaborar activamente y construir relaciones trabajando con las matemáticas en equipos heterogéneos, respetando diferentes opiniones, comunicándose de manera efectiva, pensando de forma crítica y creativa, toma;4.MTB.CE10.CR1;4.MTB.CE10.CR1 Colaborar activamente y construir relaciones trabajando con las matemáticas en equipos heterogéneos, respetando diferentes opiniones, comunicándose de manera efectiva, pensando de forma crítica y creativa, tomando decisiones y realizando juicios informados.;Nivel de logro;NI,EP,C,R,E;
4.MTB.CE10.CR2 Gestionar el reparto de tareas en el trabajo en equipo, aportando valor, favoreciendo la inclusión, la escucha activa, responsabilizándose del rol asignado y de la propia contribución al equipo.;4.MTB.CE10.CR2;4.MTB.CE10.CR2 Gestionar el reparto de tareas en el trabajo en equipo, aportando valor, favoreciendo la inclusión, la escucha activa, responsabilizándose del rol asignado y de la propia contribución al equipo.;Nivel de logro;NI,EP,C,R,E;
